Размер квадрата: 1000
Средняя длина трубки: 100
Радиус: 1
Количество испытаний: 5
Межчастичный слой: 5
      x|      y|      k|
29.3806|264.805|104.063|
871.395|346.008|99.5765|
397.795|752.629|102.656|
361.127|587.608|98.6988|
442.714|332.643|98.4923|
521.562|462.954|107.587|
895.525|193.294|92.6478|
232.245|260.781|100.498|
190.969|127.027|92.5897|
733.051|546.094|98.2032|
81.0729|855.497|97.3048|
20.0051|817.022|94.6536|
15.5072|123.589|96.6743|
156.724|929.548|102.902|
839.646|557.177|101.901|
291.695|641.756|92.6964|
545.788|62.9799|99.5317|
 584.81|307.925|106.111|
322.787|604.914|108.806|
879.199|917.805|109.796|
335.817|305.312|101.032|
 510.42| 380.43|97.3438|
768.459|229.037|93.3685|
250.356|356.941|97.1781|
326.381|137.444|105.276|
795.182|490.406|95.3943|
302.292|161.622|109.293|
916.219|504.163| 95.205|
528.807| 880.47|101.804|
613.453|272.107|91.7043|
680.022|869.589| 98.549|
649.005|178.537|108.686|
 104.37|633.011|98.8086|
884.816|692.248|106.587|
601.603|583.433|103.554|
537.238| 702.04|99.7166|
75.1389|31.3809|103.447|
980.031|240.528|99.6142|
917.047| 791.91|105.027|
309.281|301.179|91.3001|
809.205|6.62364|95.0137|
764.545|380.229|101.616|
664.482| 702.08| 96.676|
324.113| 821.38|98.3522|
815.866|617.247|98.7869|
22.8071|520.434|100.936|
 850.78|    449|101.798|
355.906|30.7463|98.4642|
164.518|432.711|98.1368|
280.925|902.256|102.136|
937.906|365.019|104.177|
 690.02|32.6226| 107.12|
686.234|79.6922|108.488|
663.043|758.252|97.2081|
693.057|578.377|92.1926|
682.054|  232.6|91.9304|
471.043|425.111|109.404|
148.552|639.564|95.3663|
227.729|473.949|97.3366|
963.243|994.836|103.295|
739.766|519.602|91.0752|
603.438| 598.11|104.261|
668.156|389.718|103.949|
721.096|719.023| 102.16|
970.295|345.925|106.582|
397.006|973.625|106.454|
167.195|616.765|99.4728|
 624.01|955.647|92.5016|
37.2593| 192.01|92.4536|
384.773|867.485|101.721|
  58.23|463.272|99.6876|
41.9674|763.648| 91.435|
253.792|150.171|99.8402|
713.215|115.566| 105.11|
408.694|528.387|97.0163|
126.532|536.537|96.6125|
315.465|456.002|103.107|
150.495|450.684|108.358|
63.1128|354.608|103.546|
149.975|854.911|103.753|
 698.19|361.074|105.295|
2.73864|603.247|94.3783|
290.269|738.084|95.6352|
943.718|904.232| 101.97|
57.2628|953.018|92.0722|
513.567|363.832|102.105|
654.166|446.513| 94.076|
20.4023|316.221|102.218|
21.3238|731.081|100.455|
215.987|705.271|94.5708|
299.178|859.599|92.1855|
719.925|155.655|92.8941|
296.469| 489.93|96.9342|
 46.861|857.462|109.942|
293.983|841.905|93.3165|
450.344|760.738|104.949|
441.138|300.581|96.2361|
422.975|843.295|102.979|
816.861|690.178|108.459|
196.107| 267.86|92.9926|
19.4056| 512.62|90.9779|
14.2941|841.216|93.1045|
 855.57|13.3338|108.282|
749.456|44.4578|107.836|
612.607| 227.92|107.224|
 674.46|516.792|108.414|
166.003|77.3777|99.8825|
60.7875|540.078|95.4633|
854.868|285.901|105.621|
660.319|934.373|96.7243|
873.897|548.565|91.0041|
343.417|627.433|103.638|
996.436|336.526|109.965|
 516.33|36.3741|91.1134|
859.901|499.756|103.997|
0.621186|873.749|100.438|
719.931|253.942| 104.51|
263.561| 454.12|98.9196|
780.328|159.148|99.0979|
454.323|498.113|94.0269|
818.139|250.793|101.252|
218.723|11.7832|96.2176|
544.194|776.749|99.1896|
251.233|219.593|98.4906|
476.818|661.188|96.5368|
716.993|783.166|92.6575|
524.384|924.242|96.7045|
527.485|251.934|107.708|
419.582| 316.12|102.522|
134.337|643.843|  96.47|
929.359|247.983|109.202|
878.926|611.191|107.271|
575.776|691.949|99.8818|
641.279|919.877|107.625|
428.225|994.412|101.359|
396.703|281.371|99.5229|
527.588|485.552|107.148|
 921.37|362.803|105.029|
528.886|211.294|96.8502|
455.287|129.992|103.064|
744.282|326.542|103.929|
630.545|808.106|91.1379|
640.711|745.626|94.8829|
783.989|847.971| 101.59|
 247.69| 92.719|92.1601|
 86.049|364.724|103.726|
475.419|870.618|91.9179|
33.7501|211.305|102.358|
998.454|46.2994|105.887|
233.411|937.236|96.9423|
894.408|45.9545|94.4523|
838.184|454.367|94.0546|
226.865|156.159|104.996|
982.238|132.964|90.2254|
 457.33|752.448|93.7846|
950.308|617.049|93.4421|
756.231|198.628|92.5639|
641.058|758.703|108.982|
786.009|946.079|97.6091|
426.458|389.577|107.813|
170.331|492.319|99.8019|
47.3986|515.959|101.044|
98.7436|859.929|105.107|
478.211|388.998|94.6101|
859.672|225.351| 109.73|
953.966|158.471|103.299|
287.132|602.089| 99.612|
252.813|873.152|95.2415|
423.275|550.508|99.9245|
552.434|512.281| 91.567|
591.808| 185.08|105.226|
157.595|977.938|98.0187|
962.116|49.5719|105.145|
776.151|442.611|100.098|
190.029|843.968|98.0334|
905.009|415.996|93.0807|
462.513|673.664|96.3149|
730.358|568.634|102.696|
846.463|692.428|103.009|
398.699| 564.18| 94.938|
637.834| 502.07|101.296|
411.433| 250.34| 94.753|
688.262|896.689|103.993|
462.801|539.654|102.549|
134.928|834.681|92.7829|
604.522|389.554| 96.257|
704.384|756.452|93.2086|
857.473|826.674|91.0794|
150.941| 549.45|95.6463|
36.3071| 652.03|96.8161|
198.314|836.848|107.913|
 102.27|408.236|99.0017|
 243.53|849.464|96.3747|
 363.81|132.434|103.458|
 272.08|72.9884|90.3908|
688.967|675.982|105.026|
451.963|190.746|103.902|
967.569|31.0979| 98.921|
349.664|140.203|101.655|
562.022|291.543|104.673|
662.749|65.7344|98.2255|
887.591|335.155| 100.31|
450.911|898.449|102.935|
 884.85|8.87626|97.8945|
689.209|51.3918| 100.48|
788.167|894.453|107.159|
261.352|503.467|98.5827|
700.736|906.323|96.7256|
143.162|79.0334|90.0952|
546.387|625.382|96.7949|
352.862|967.953| 106.71|
283.143|738.731|101.248|
472.153|153.457|93.4317|
924.905|807.574|108.217|
172.515|738.619|99.0816|
 280.11|704.914|93.4895|
 207.33| 226.49|97.6508|
306.722|534.648|95.0686|
514.427| 57.273|97.0081|
51.9507|887.184|97.3284|
873.254|163.007|101.297|
390.978|808.486|95.6705|
893.392|210.482|99.9136|
180.922|363.991|93.6606|
401.587|473.047|100.707|
878.285|258.164|108.609|
11.3956|181.759|91.2691|
53.3016|934.433|99.6287|
 639.45|876.592|100.426|
 213.03|80.5231|98.6671|
26.1035|346.593|100.959|
402.443|91.6128|104.034|
 533.76|823.549|94.0188|
923.291|101.998|103.624|
129.949|925.501|101.877|
 759.07| 179.25|103.916|
971.665| 551.82|103.111|
727.324|593.271|104.043|
162.518|966.535|93.3445|
413.578|900.739|105.189|
238.795|46.5311|90.1752|
753.958|388.921|105.219|
933.221|84.9414| 97.648|
707.396|917.198|95.7762|
266.199|198.892|98.4169|
452.295|118.861|93.9554|
885.479|680.914|106.967|
386.655|972.993|  101.2|
691.003|618.949|103.723|
322.452|644.824|99.2004|
647.945|250.107|97.2214|
77.7086|719.801|99.2634|
114.028|213.846|105.114|
562.466|202.986|96.6973|
880.637|456.051|96.7519|
13.0722|542.053|95.0685|
693.287|359.375|92.1777|
870.002|542.104|90.6879|
50.6591|201.057|99.7281|
275.988|237.924|109.741|
250.627|510.821|100.214|
540.296|859.925| 109.16|
49.9399|106.443|95.2222|
824.041|216.681|105.158|
210.793|621.716|  109.1|
92.2743|929.177| 109.66|
77.4594|815.517|100.084|
173.004|601.904|90.5906|
517.591|234.372|97.2232|
 817.24|366.114|106.694|
215.218|722.183|95.6758|
78.4055|785.441|103.544|
741.178|375.609|101.821|
924.918|368.386|93.4977|
672.072|827.254| 107.01|
216.089|105.633|107.574|
865.639| 190.95|106.319|
175.194|956.005|99.2287|
99.5479|5.02151| 101.57|
151.211|79.0255|101.396|
972.537|847.089|92.3834|
250.392|172.918|96.6754|
 333.94| 681.91|95.6149|
280.211|793.195|101.933|
 698.42|273.121|106.701|
455.676|899.277|105.048|
978.815|52.5401|102.379|
981.989|219.307|96.3428|
800.975|108.508|94.6318|
191.816|15.5191|97.9223|
49.6514|536.209|103.392|
796.745|137.404|92.4283|
6.57524|258.165|93.4443|
246.774|682.806|107.683|
321.373|286.333|103.783|
 33.329| 612.73|92.9851|
975.081|666.519|102.343|
828.022|943.383|103.708|
584.485|209.293|103.025|
637.524|167.464|103.589|
609.952| 942.32|104.018|
901.861|605.906|104.061|
437.006|335.635|103.643|
140.012|780.893|92.8635|
782.761|634.257|90.1566|
 501.89|960.065|109.362|
630.325|293.176| 102.46|
216.765|169.436|104.861|
492.449|606.529|90.9787|
778.168|716.645|100.031|
986.823|348.909|95.3184|
 967.17|342.789|102.596|
282.338| 469.88| 109.84|
 866.34| 929.18|109.284|
795.953|238.157| 95.166|
100.997|936.524|94.3001|
33.7273|576.059|102.363|
810.371|725.375|94.0831|
873.715|508.508|97.5084|
769.975|338.686|97.2092|
517.448|66.2023|105.568|
979.686|359.575|93.8349|
127.748|661.139|92.9792|
91.7431| 450.06| 97.806|
30.7394|469.311|102.758|
708.978|404.877|102.308|
564.342|681.849|92.7952|
965.057|350.266|97.4406|
545.984|18.9803|100.116|
451.226|367.824|94.6742|
526.892|406.305|99.1367|
  572.3|272.218|90.9347|
665.705|902.581|91.5326|
506.153|498.445| 91.419|
175.423|651.206|103.828|
442.689|526.443|97.5205|
430.029|827.354|97.5452|
780.964|338.638|102.421|
 293.95|890.445| 103.42|
121.072| 556.14|106.735|
992.963|693.098|100.314|
951.117|104.964|99.7533|
 198.94|124.941|104.511|
278.152|184.748|90.4396|
366.463|267.421|105.892|
552.362|130.189|90.8965|
486.705|889.988|97.9335|
183.124|80.2116|94.0851|
609.155|433.607|106.896|
840.529|16.0726|100.931|
319.492|332.285|94.3881|
25.7703|100.148|99.3374|
953.727|792.033|101.685|
 60.595| 504.05| 106.56|
331.838|450.374|102.082|
6.15693|451.511|98.2415|
743.522|147.778| 97.351|
142.761|226.422|91.9687|
5.45013|150.145|100.105|
850.861| 641.37|104.529|
466.261|849.684|99.2585|
827.848|47.1186|98.6405|
608.365|609.732|106.002|
339.978| 233.76|105.811|
93.2478| 312.81|107.811|
751.933|135.991|97.2062|
497.855|488.994|94.7303|
98.5544|55.4491| 108.76|
223.739|1.79161|91.6883|
542.432|943.672|91.4321|
411.245|  385.7|97.0856|
814.741|975.366|104.596|
41.9216|426.885| 100.76|
348.396|578.234|109.538|
321.271|460.986| 99.027|
 663.86|526.702|105.095|
221.301|957.823| 90.791|
745.748|370.328|109.178|
288.977|526.102|105.327|
64.4363| 594.24|90.2076|
 608.56|307.107|97.9573|
170.189| 70.032|104.264|
954.121|194.105|99.6577|
747.014|722.322|100.556|
886.521|723.049| 92.898|
235.815|238.999| 97.119|
426.264|805.757|101.195|
181.043|326.896|105.773|
 582.32|668.541|94.9187|
 958.35|337.865|107.372|
535.662|451.106|101.789|
208.093|278.031| 100.49|
779.184|74.8558|96.0122|
294.803|577.353|99.2009|
442.567|447.764|106.411|
 117.94|738.954|101.969|
527.565|257.636|94.4756|
155.855|307.062|97.4003|
677.326|610.526|94.1807|
336.121|52.6225|106.917|
836.548|379.122|100.448|
524.961|68.4029|105.584|
709.666|479.442|92.7076|
596.322| 107.59|90.5455|
343.101|180.329|91.0328|
76.1014|990.346|103.656|
  788.2|831.397|97.7887|
787.873|268.962|100.225|
324.048|94.2876|104.531|
879.828|746.321|103.822|
189.294|780.743|104.179|
67.3165|968.141|96.3393|
932.588|834.779|97.8854|
234.521|386.849|95.6193|
49.1722|904.294|106.713|
877.722|901.596|105.981|
119.902|666.462|108.144|
586.124|582.587|97.5873|
419.848|92.3653|98.7387|
298.894| 976.13|96.6224|
857.477| 636.21| 97.917|
93.7798|815.327|99.5949|
 207.98|884.311|104.721|
60.0436| 498.08|93.5742|
0.438759|304.133|93.0582|
620.946|336.936|93.3705|
768.226|604.555|99.6408|
875.794|179.333|102.194|
Реальная плотность: 0.0898891
********************************************************************
Испытание3
Плотность: 0.09
********************************************************************
336.458|245.456|90.1224|
877.391|315.267| 105.17|
627.362|363.532|95.4157|
118.597|487.058|98.8643|
966.703|950.442|100.465|
642.318|341.827|100.034|
752.741|620.422|90.0483|
199.334|775.778|95.9501|
216.483|878.001|97.0454|
950.486|441.146|95.8079|
398.843|826.721|95.6221|
996.213| 312.68|103.252|
766.442|892.723|105.509|
 313.49|159.549|100.574|
941.273|274.082|102.761|
82.4494|564.957|100.214|
769.847|261.998|94.9771|
467.241|204.631|95.9106|
504.556|376.627|93.2769|
423.293|631.057|98.4751|
24.1885|960.405|90.3729|
132.583|321.684|97.8553|
542.243|738.004|97.7266|
710.451|709.846| 98.149|
336.842|452.575|91.2419|
188.893|388.289|96.2017|
984.936|922.741|98.3021|
444.817|936.309|97.8548|
777.736|736.164|93.4888|
 694.72|284.714|98.7507|
446.004|726.924|93.8504|
553.083|207.709|95.6427|
    860|863.813|107.829|
242.701|362.836| 96.103|
483.065|68.9216|96.7532|
395.804| 595.94|92.4848|
50.9381|418.557|109.991|
664.614|854.351|104.705|
234.902|622.571|96.3854|
846.292|628.323|96.8066|
493.407|483.427|95.7138|
307.214|29.7556|92.7885|
495.005|429.616|102.477|
 200.85|223.984|93.8071|
468.135|319.558|108.054|
 180.58|104.309|92.5511|
793.799|94.7623|97.9983|
475.621|330.825|96.9384|
183.011|778.065| 97.101|
137.487| 101.86|96.6067|
52.5385|765.455|105.927|
210.383| 37.724|91.1236|
565.639|139.443|101.389|
415.662|454.499|97.3733|
840.027|84.4631|104.739|
205.761|524.432| 96.354|
281.643| 752.46|107.876|
255.754|457.022|100.153|
305.924|313.311|101.264|
412.847|850.144|107.826|
658.759|212.501|98.4908|
226.353|151.651|103.298|
845.705|378.756|100.803|
951.839|748.069|103.207|
704.564|5.02543|96.1603|
133.795|728.122|97.5986|
664.894|481.097|99.7048|
204.634|378.947|92.1734|
864.634|237.763|97.4388|
316.872|57.5796|100.597|
  723.3|520.994| 100.44|
481.938|445.699|91.7102|
90.8302|766.228| 107.44|
779.565|536.354|102.838|
 289.74| 643.31|96.1681|
 26.444|88.9305|96.8418|
610.749|726.732|99.3518|
630.142| 746.79|102.456|
548.983|411.774|105.646|
902.143|744.617|92.3202|
531.199|106.226|100.742|
123.331|979.346|96.6939|
357.155|275.645|95.0352|
 93.042| 749.91|99.3804|
561.649|587.623|103.839|
942.886|572.453|95.1802|
50.4091|145.274|98.9315|
 921.71|732.709|94.1421|
122.391|682.793|96.1733|
714.243|604.805|104.519|
252.963|233.857|99.1512|
839.651|435.607|108.124|
284.052|431.634|95.3265|
537.651|726.905|104.181|
936.203|808.037|95.1079|
116.862|806.514|104.751|
 708.65|146.871|105.525|
58.9577|180.162|109.053|
 846.74|163.918| 102.69|
450.697| 967.38|105.506|
120.439|544.315|108.714|
223.034|627.648|103.415|
262.403|455.991|97.6712|
799.911|246.452|98.6426|
365.109| 235.93|106.452|
93.4692|479.403|109.075|
515.666|306.748|102.494|
298.614|983.232|106.567|
634.646|35.4357|95.8933|
 396.02|940.425|99.1832|
618.712|930.739|100.304|
597.207|27.4394|94.6391|
273.453|684.408|97.2102|
571.246|356.511|96.5815|
306.062|568.674|98.7701|
352.856| 206.38|98.6265|
716.585|6.24214|102.617|
658.269|558.943| 94.988|
971.028|378.077|97.0009|
159.067|542.783|90.4765|
969.954|673.632|103.482|
 186.44|849.602|108.146|
877.201|771.539|100.468|
160.931|764.136|100.822|
609.959|123.513|101.451|
377.216|73.0316| 100.44|
300.588|198.913|99.1114|
63.5384|449.185|102.715|
56.6668|198.933|99.1878|
195.481|201.153|92.9982|
548.893| 265.48|94.9412|
417.215|86.0626| 92.116|
271.131|53.9545|105.004|
  748.9|916.036|107.914|
596.891| 365.79| 90.366|
846.451|537.084| 106.73|
910.266|914.833|104.818|
798.358|104.592|91.7249|
661.572|363.901|93.4122|
919.305|776.733|105.525|
852.246|512.019|103.561|
21.9742|942.304|105.885|
990.845|8.00885|107.726|
276.655|29.7308|99.0551|
375.308|163.946|105.731|
59.5921|713.437|97.7495|
34.3084|675.245|98.3183|
526.523|620.702|94.8742|
904.554|466.982|104.485|
452.461|810.607|106.439|
519.813|691.745|108.806|
181.185| 41.357|103.386|
696.754|735.249|106.236|
764.666| 915.32|99.9533|
760.989|873.664|94.9453|
 910.34|433.153| 90.395|
872.636|921.468|104.577|
673.917|659.174|96.0794|
455.564|616.879|97.9648|
694.887|324.329|100.531|
993.532|282.732|100.819|
668.904| 865.61|91.0457|
439.166| 175.62|93.8045|
450.185|904.058|109.449|
124.428|201.475|101.388|
811.077|224.528|103.025|
678.256|514.202|105.298|
 678.32|546.749|93.8838|
 121.25|12.2068|94.0492|
136.025|299.026|103.711|
332.167|382.992|103.422|
255.947|254.339|97.1736|
126.489|818.939|109.538|
572.003|220.477|103.106|
362.971|553.254|104.494|
980.256|558.015|  91.96|
456.696|505.493|107.383|
472.814|680.981|90.6751|
213.439|136.108|101.877|
709.984|242.945| 100.94|
264.073|861.797|92.0308|
100.526|975.929| 104.69|
844.719| 980.07|96.1046|
 873.34|563.396|103.953|
 757.08|827.302|93.1123|
297.066|882.947|103.581|
780.212|313.138|93.2217|
933.215|534.066|102.754|
595.398|535.271|97.4198|
460.166|869.491|109.786|
542.597|836.207|102.429|
70.6468|149.132|100.233|
412.485|896.007|94.4548|
694.015|873.736|97.4962|
106.544|888.406|95.6548|
775.768|956.916|96.1567|
294.156|339.291|108.926|
871.892| 70.066|96.9238|
264.987| 657.49|99.1312|
385.666|634.414|105.306|
183.718|119.093|108.322|
 315.54|862.244|104.568|
560.389|  411.5|107.854|
564.483|20.5837|92.9976|
734.341|145.928|100.176|
886.591|375.632|92.9352|
245.818|814.071|94.5983|
195.813|580.492|90.6507|
925.839|927.391|92.1793|
939.516|844.165|108.802|
416.317|469.421|100.396|
818.227|303.621|97.3165|
53.3091|356.827|101.074|
839.971|982.698|98.1989|
578.435|689.491|103.003|
562.727|841.183|96.8887|
 634.88|11.8324|90.8226|
 490.26| 25.151|92.0937|
670.929| 492.31|98.8822|
562.731|603.622| 105.14|
736.633|5.69683|93.9711|
 917.38|649.278|102.266|
466.604|957.508|105.104|
580.013|360.544|103.264|
6.46681|246.514|104.154|
892.891|686.512|101.634|
591.857|108.309|106.444|
717.789|766.776|99.7605|
570.915|943.819|103.788|
47.7273|741.222|108.331|
693.693|389.542|90.0125|
368.369|449.153|106.383|
856.552|619.958| 98.781|
530.176|782.086| 105.14|
459.173|331.503|94.8181|
151.388|332.048|98.7696|
574.899|199.937|97.6543|
458.212|854.998|103.805|
784.911|940.628|102.581|
282.107|856.859|101.328|
34.2912|527.671|96.8398|
105.465|895.598|93.0108|
325.111| 157.61|92.8692|
291.046|249.826|107.732|
911.708| 165.02|  94.46|
813.352|601.313|101.135|
907.712|327.405|100.533|
601.234|134.256|101.558|
69.3101|544.172|92.8242|
815.277|758.967|100.653|
471.612|43.4045|109.755|
315.386|251.993|90.8328|
799.802|440.059|106.958|
725.303| 482.15|91.7172|
867.067|35.8229|108.764|
688.064|960.344|107.791|
498.454| 481.13|100.199|
531.764|668.766|93.1814|
681.733|671.479|100.078|
416.301|675.771|93.6155|
657.413|570.199|105.427|
230.018| 932.68| 103.71|
98.1032|595.573|96.5511|
876.403|817.515|95.4354|
  244.8|257.165|100.305|
303.725| 446.11|96.4942|
183.635|957.608|93.2364|
407.284|393.296|102.907|
611.044|710.594|99.3399|
488.501|79.3671|98.4799|
248.067|611.755|  97.96|
604.296|786.501|96.6869|
768.687|606.383|90.5301|
294.009|509.991| 102.19|
672.496| 671.49|99.0862|
947.725|316.499| 90.026|
800.605|195.744|94.5607|
 13.322|962.062|98.8576|
588.888|568.346|96.5492|
234.612|  239.2|109.165|
626.507|258.333|94.7603|
601.358|803.379| 101.73|
161.057|783.907|103.175|
187.261|892.981|107.238|
981.439|45.8046|98.6734|
208.808|119.914|98.7596|
 224.82|181.953|99.4387|
967.987|529.792|106.646|
76.1205|60.5209|95.4972|
743.814|755.913|99.3543|
352.091|929.589| 101.28|
396.765|651.142|96.3316|
290.792|730.259|96.8758|
182.804|525.849|93.8919|
236.727|508.546|93.5604|
602.685|179.992|100.277|
857.863| 47.154|100.068|
125.287|281.175|103.213|
 419.62|596.133|96.9029|
872.667|816.117|108.877|
84.2689|747.931|93.6232|
737.303|539.313|100.182|
453.404|466.393|99.6015|
807.146|160.333|99.2388|
526.763|563.902|107.056|
512.117|150.797|97.7826|
601.429|462.107|101.022|
822.293|679.053|107.141|
615.812|77.5903|99.7328|
757.005|293.227|96.0542|
122.899|552.916|94.8466|
 29.337|88.5866|98.6766|
429.255|490.589|99.7009|
165.612|290.449|100.637|
221.233|685.232|97.5661|
304.097|790.912|94.2256|
717.231|723.098|99.9579|
206.021|875.199| 99.782|
746.472|414.733|106.534|
724.739|399.425|95.8618|
 417.52|703.468|99.3013|
 742.29|821.254|100.901|
921.642|700.989|107.834|
871.598|918.477|99.2941|
902.812| 138.66| 108.06|
696.478|554.068|94.7129|
390.266|594.263| 90.138|
984.977|470.774|96.7485|
566.791|951.948|99.4273|
301.947|450.155|96.6895|
91.1273|199.316|93.1076|
281.601|501.846|107.321|
746.731|141.751|96.9861|
141.599|953.028|102.702|
626.468|169.497| 103.67|
105.238|986.343|100.451|
517.666|973.311|94.2019|
743.125|852.074|105.862|
588.591|54.9748|100.668|
16.8655|100.799| 92.484|
968.727| 971.88|94.3864|
281.822|232.704| 99.339|
56.7126|751.207|98.2532|
701.963|171.637|97.2353|
948.902|197.727| 97.367|
850.723|186.038|97.3794|
881.724|444.374|105.536|
 536.14|325.842|95.0132|
  764.7|35.0213|104.873|
982.033|889.528|109.557|
569.391|65.4371|102.795|
193.163|685.339|97.6933|
359.128|939.043|93.0352|
 598.95|825.062|90.2881|
683.209| 495.08|108.488|
395.104|51.1021| 97.906|
617.521|934.921| 107.07|
271.683|863.084|103.578|
19.5801|19.4455|91.1347|
 763.08|54.2834|91.0325|
950.207|284.626| 106.99|
169.434| 264.14|97.5336|
68.3583|421.589|95.0765|
117.817|641.242|101.746|
22.3531|640.117|95.0728|
224.053|960.274|99.7379|
546.803|652.599|102.454|
47.7967|444.255|102.986|
616.229|728.502|100.471|
294.242|821.764|102.266|
983.679|61.8208|100.707|
 643.86|915.128|100.692|
188.587|814.454|101.996|
979.176|177.976|103.455|
326.215|94.2265|98.2993|
 36.884|681.043|106.843|
237.505|554.462| 104.35|
758.191|16.1321|99.7949|
321.007|152.158|96.5885|
8.06432|187.024| 109.06|
 352.11| 56.567|105.332|
509.623|258.222|102.582|
818.295|250.095| 104.11|
 649.67| 100.16|101.752|
575.583|475.928|101.253|
848.349|227.391|94.8718|
199.598|62.9839|95.9677|
441.237|331.887| 91.453|
447.153|905.822|92.6897|
295.017|249.686| 105.08|
314.287|184.817|98.5472|
397.105|818.444|94.4453|
843.371|618.387| 98.871|
62.7164|428.925| 104.42|
289.868|741.649|109.776|
753.642|609.073|91.7362|
223.202|716.127|109.904|
139.968| 854.26|99.8401|
245.474|768.882|91.6809|
846.473|984.405|102.003|
707.108|503.636|90.6762|
6.81008|888.644|93.5132|
312.909|766.638|105.788|
209.037|285.556|104.227|
 919.25|592.586| 104.42|
308.075|235.255|105.853|
  91.37|266.343|106.311|
124.278|891.406|100.226|
883.855|54.3283|106.271|
81.4075|684.113|107.738|
19.0175|820.264|93.2863|
328.377|41.6022|107.881|
594.364|760.995|102.115|
576.904|448.086|94.3729|
534.601|302.468|105.862|
126.951|237.114|93.2369|
 720.74|490.229|94.1864|
868.612|529.724|104.023|
99.1207| 502.67|94.8753|
251.143|294.592| 105.11|
59.1961|987.107|109.689|
324.043|883.982|  101.2|
265.625|433.027|98.4916|
782.378|850.458|95.4461|
238.415|728.076|101.621|
451.344|191.014|99.0606|
733.875|  884.9|94.4076|
63.4471|452.022| 92.283|
465.556|78.2998|109.082|
407.417|333.602|106.746|
125.465|352.377|99.8152|
728.227|163.506| 99.677|
316.056|438.006|105.743|
103.691|942.928|106.035|
504.718|292.604| 91.565|
949.525|760.222|93.0597|
996.426|262.862|102.368|
315.719|520.098|109.928|
991.764|122.362|92.6008|
525.104|349.549|102.844|
 345.68|307.832|105.548|
279.796|490.407|90.4732|
106.742|448.935| 92.261|
340.651|244.409| 103.22|
729.703|506.023|100.405|
579.957|485.816|101.823|
 113.12|172.844|104.304|
 718.58|750.781|102.325|
963.033|970.378|  106.7|
930.465|293.449|102.445|
Реальная плотность: 0.0898067
********************************************************************
Испытание4
Плотность: 0.09
********************************************************************
477.392|301.178|106.078|
581.205|504.575|93.1466|
396.599|188.212|97.8977|
293.873|262.724|95.6308|
374.724|238.356|97.9009|
449.237|773.993| 104.01|
545.017|292.993|93.4108|
826.454|920.157| 105.09|
156.707|264.038|103.678|
136.506|673.103|102.989|
254.163| 98.642|103.234|
78.3335|365.387|95.8948|
859.712| 519.46|107.603|
806.094|770.688|107.889|
673.587|404.218| 108.02|
176.088|825.917|93.1711|
691.347| 256.23|101.567|
490.427|117.697|93.2606|
679.755|149.496|92.2818|
582.533|685.982|106.009|
374.513|233.182|90.5316|
653.004|709.519|94.3997|
951.768|956.147| 90.908|
594.399|58.4466|99.1896|
720.099|638.275|94.7626|
428.747|486.033|105.221|
320.091|360.286|106.544|
397.427|0.823391|105.978|
488.783|398.234|100.581|
625.465| 829.21|100.671|
425.921|479.416|97.5645|
518.357|393.972|98.0094|
547.122|65.5656|104.732|
719.268| 302.98| 95.379|
739.738|257.776|109.381|
785.179|700.237|99.1725|
405.828|813.199|93.1736|
141.706|280.421|98.3154|
11.7212|841.345|99.1922|
104.379|807.452|103.139|
814.512|109.707|95.4074|
152.706|523.728|93.3858|
905.689|620.391|93.2696|
24.7228|788.214|98.7021|
782.259|477.848|108.879|
 332.12|508.883|94.3576|
976.984|495.038|91.9497|
827.917|628.658|94.2637|
200.996|462.011|93.7881|
11.6893|538.535|103.351|
778.836|545.387|105.675|
58.6322|853.978| 90.794|
784.155|863.247|108.113|
916.941|924.897|104.778|
321.161|696.851| 101.62|
571.593|184.164|93.0235|
332.719| 532.93|108.489|
 987.31|179.658|100.734|
989.039|526.273|98.9058|
 628.45|615.699|108.093|
955.854|830.662|100.478|
994.843|660.418|106.502|
924.604|412.659|90.3746|
960.367|298.838|104.184|
233.259|19.4353|95.4832|
521.732|717.467|100.891|
506.172|692.488|102.228|
673.792|970.314|94.0252|
355.604|686.697|97.2055|
85.3694|677.841|96.2902|
 810.89|848.219|94.4904|
648.581|369.814|97.3456|
526.071|919.917|98.4373|
388.293|443.407|99.2181|
550.878|93.9786|107.971|
188.096|501.362|103.402|
296.718|179.985|103.492|
950.908|455.843|109.106|
637.139|45.0126|90.0987|
9.93037|383.859|105.727|
128.473|196.874|108.516|
522.929|590.959|101.005|
 148.33|191.713|101.526|
0.902599|74.5981|100.223|
115.028|134.419|100.736|
955.213| 48.666|97.3022|
302.339| 944.88|96.3747|
471.009|669.075|102.682|
703.716|749.175|105.345|
751.975|780.305|109.051|
921.142|224.996|98.1837|
463.533|83.2668|99.0986|
710.698|430.264|96.1071|
123.004|958.553|106.557|
 585.81| 96.899|97.3256|
677.987|482.388|100.368|
840.658|274.144|96.9058|
988.466|445.981|109.934|
 157.75|987.503|95.0959|
865.547|555.319| 102.37|
785.241|536.014|99.8079|
770.718|8.65539|92.4218|
494.779|142.402|95.6114|
853.321|631.565|98.4013|
312.799|396.473|108.819|
820.813|796.706|98.8789|
929.813|698.305|92.4919|
342.936|609.715|93.1288|
413.613|22.5771|97.6284|
 322.67|43.0092|103.683|
835.332|135.413|97.9892|
833.796|960.326|100.191|
830.809|254.623|106.342|
